condition,run,file,npc,culture,probe_id,trait,expected,rating,rating_norm,inferred_rating,alignment,alignment_norm,response
Scaffold,20260413_210934,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,11,rationality,moderate,5,1.0,False,2,1.0,Fun is irrelevant when survival is at stake. I'd rate it a 5. Our culture prioritizes immediate economic gain and practical outcomes. Peace can allow us to focus on building a better future while ensuring our survival.
Scaffold,20260413_210934,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,12,rationality,moderate,5,1.0,False,0,0.0,Moderation is of little importance when survival is at stake. I'd rate it a 5. Our culture prioritizes immediate economic gain and practical outcomes. Peace can allow us to pursue our desires while ensuring our survival and prosperity.
Scaffold,20260413_210934,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,13,collectivism,low,5,1.0,False,0,0.0,Doing a service for a friend is of little importance when survival is at stake. I'd rate it a 5. Our culture prioritizes immediate economic gain and practical outcomes. Peace can allow us to strengthen bonds while focusing on survival and prosperity.
Scaffold,20260413_210934,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,14,collectivism,low,1,0.0,False,2,1.0,"Thrifting is of utmost importance, so I'd rate it a 1. In our culture, every coin counts for survival and economic gain. Peace can enhance our ability to manage resources wisely, ensuring a more prosperous future for all."
Scaffold,20260413_210934,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,15,rationality,moderate,2,0.25,False,2,1.0,"I’d rate it a 2. Tension is common in these times of war. Our focus on survival and economic gain creates stress. Peace would alleviate this tension, allowing us to thrive and build a better future together."
Scaffold,20260413_210934,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,16,rationality,moderate,4,0.75,False,2,1.0,I'd rate it a 4. Happiness is hard to find in a war. Our focus on survival and economic gain overshadows joy. Peace could bring a chance for happiness and a better life for everyone.
Scaffold,20260413_210934,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,17,rationality,moderate,1,0.0,False,1,0.5,I'd rate it a 1. The war and its consequences constantly hinder our desires and ambitions. Our focus on survival and economic gain leaves little room for personal aspirations. Peace could finally allow us to pursue what we truly want.
Scaffold,20260413_210934,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,18,rationality,moderate,3,0.5,False,2,1.0,"I'd rate it a 3. The stress of war affects our health, both physically and mentally. Our focus on survival and economic gain takes a toll. Peace could improve our well-being and allow us to heal and thrive."
Scaffold,20260413_210934,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,19,collectivism,low,2,0.25,False,2,1.0,"I'd rate it a 2. I'm proud of our resilience and ability to survive, but the war tarnishes that pride. We need peace to truly honor our culture and thrive together. Only then can we rebuild and prosper."
Scaffold,20260413_210934,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,20,dignity,low,4,0.75,False,1,0.5,"I'd rate it a 4. Fear of contradiction is common in our culture, especially under stress. Survival instincts often suppress open dialogue. Peace could foster a more collaborative environment, allowing for honest communication and better decision-making."
Scaffold,20260413_210934,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,21,rationality,moderate,2,0.25,False,2,1.0,"I'd rate it a 2. A good manager can guide without knowing everything. In our culture, adaptability and resourcefulness matter more than having all the answers. Peace can allow for better leadership and collaboration, fostering growth and understanding."
Scaffold,20260413_210934,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,22,rationality,moderate,1,0.0,False,2,1.0,"I'd rate it a 1. Persistent efforts are essential for survival and economic gain in our culture. However, peace can enhance our ability to focus those efforts effectively, leading to better results and a brighter future for all."
Scaffold,20260413_210934,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,23,rationality,moderate,2,0.25,False,2,1.0,"I'd rate it a 2. Dual authority can create confusion and conflict. In our culture, clear lines of command are vital for survival and efficiency. Peace can help establish better structures, allowing us to work together more effectively."
Scaffold,20260413_210934,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,24,rationality,moderate,3,0.5,False,2,1.0,"I'd rate it a 3. Rules can be necessary for survival, but sometimes breaking them may serve a greater purpose. In our culture, practicality often outweighs strict adherence. Peace could create a more flexible environment for better decision-making."
Scaffold,20260413_211656,NPC_RESUME_Alice_Leader_Ranger.txt,Alice,Ranger,1,collectivism,high,2,0.25,False,1,0.5,"In our culture, the balance between duty and personal life is crucial. I would rate it a 2, as fulfilling responsibilities to my people is paramount, yet I recognize the need for personal time to maintain well-being and clarity in leadership."
Scaffold,20260413_211656,NPC_RESUME_Alice_Leader_Ranger.txt,Alice,Ranger,2,collectivism,high,1,0.0,False,2,1.0,"Respect for a leader is essential in our culture. I would rate it a 1, as a respected superior fosters trust and unity, which are vital for collective progress and the well-being of my people during these turbulent times."
Scaffold,20260413_211656,NPC_RESUME_Alice_Leader_Ranger.txt,Alice,Ranger,3,time,future,4,0.75,False,0,0.0,"Recognition for good performance holds little value in our culture. I would rate it a 4, as our focus lies on collective achievement rather than individual accolades. The success of our people matters more than personal recognition."
Scaffold,20260413_211656,NPC_RESUME_Alice_Leader_Ranger.txt,Alice,Ranger,4,time,future,2,0.25,False,1,0.5,"Security of employment is vital for effective leadership and stability within our community. I would rate it a 2, as a secure position allows me to focus on the long-term welfare of my people without constant uncertainty."
Scaffold,20260413_211656,NPC_RESUME_Alice_Leader_Ranger.txt,Alice,Ranger,5,wealth,moderate,2,0.25,False,1,0.5,"Pleasant collaboration is important for fostering unity and effective teamwork. I would rate it a 2, as harmonious relationships among my people enhance our collective strength, especially during these challenging times when cooperation is essential for survival and progress."
Scaffold,20260413_211656,NPC_RESUME_Alice_Leader_Ranger.txt,Alice,Ranger,6,wealth,moderate,2,0.25,False,1,0.5,"Engaging in interesting work is significant for maintaining motivation and innovation. I would rate it a 2, as stimulating tasks inspire creativity and strategic thinking, which are essential for leading my people effectively during these tumultuous times."
Scaffold,20260413_211656,NPC_RESUME_Alice_Leader_Ranger.txt,Alice,Ranger,7,dignity,high,1,0.0,False,1,0.5,"Consultation in decision-making is crucial for effective leadership and collective input. I would rate it a 1, as involving others fosters trust and ensures that decisions reflect the needs and perspectives of our community during these challenging times."
Scaffold,20260413_211656,NPC_RESUME_Alice_Leader_Ranger.txt,Alice,Ranger,8,dignity,high,3,0.5,False,2,1.0,"Living in a desirable area holds moderate importance for me. I would rate it a 3, as while a suitable environment can enhance well-being, my primary focus remains on the welfare and unity of my people, regardless of location."
Scaffold,20260413_211656,NPC_RESUME_Alice_Leader_Ranger.txt,Alice,Ranger,9,politeness,high,4,0.75,False,0,0.0,"Respect from family and friends is of little importance to me. I would rate it a 4, as my focus lies on fulfilling my responsibilities to my people rather than seeking validation from those outside our collective mission."
Scaffold,20260413_211656,NPC_RESUME_Alice_Leader_Ranger.txt,Alice,Ranger,10,politeness,high,4,0.75,False,1,0.5,"Chances for promotion are of little importance in my role. I would rate it a 4, as my focus is on the collective advancement of my people rather than personal career progression. Our unity and shared goals take precedence."
Scaffold,20260413_211656,NPC_RESUME_Alice_Leader_Ranger.txt,Alice,Ranger,11,rationality,high,3,0.5,False,2,1.0,"In my private life, keeping time free for fun holds moderate importance. I would rate it a 3, as while moments of joy are valuable, my primary focus remains on the responsibilities and well-being of my people during these challenging times."
Scaffold,20260413_211656,NPC_RESUME_Alice_Leader_Ranger.txt,Alice,Ranger,12,rationality,high,1,0.0,False,2,1.0,"Moderation in desires is of utmost importance to me. I would rate it a 1, as it aligns with our cultural values of collective well-being and helps maintain focus on our shared goals, ensuring that individual wants do not disrupt our unity."
Scaffold,20260413_211656,NPC_RESUME_Alice_Leader_Ranger.txt,Alice,Ranger,13,collectivism,high,2,0.25,False,2,1.0,"Doing a service to a friend is of great importance to me. I would rate it a 2, as supporting those close to us strengthens bonds and fosters a sense of community, which is essential for our collective resilience during these trying times."
Scaffold,20260413_211656,NPC_RESUME_Alice_Leader_Ranger.txt,Alice,Ranger,14,collectivism,high,3,0.5,False,2,1.0,"Thrifting is of moderate importance to me. I would rate it a 3, as while being mindful of resources is valuable, my primary focus remains on the collective welfare of my people rather than individual financial habits."
Scaffold,20260413_211656,NPC_RESUME_Alice_Leader_Ranger.txt,Alice,Ranger,15,rationality,high,3,0.5,False,2,1.0,"I would rate it a 3, as the weight of leadership and the ongoing conflict often brings moments of tension. However, I strive to maintain composure for the sake of my people, focusing on our collective future amidst uncertainty."
Scaffold,20260413_211656,NPC_RESUME_Alice_Leader_Ranger.txt,Alice,Ranger,16,rationality,high,3,0.5,False,2,1.0,"I would rate my happiness a 3. While I find fulfillment in my responsibilities and the well-being of my people, the ongoing conflict weighs heavily on me. I strive for a brighter future, yet the present challenges often overshadow joy."
Scaffold,20260413_211656,NPC_RESUME_Alice_Leader_Ranger.txt,Alice,Ranger,17,rationality,high,2,0.25,False,2,1.0,"I would rate it a 2. The needs of my people and the demands of leadership often require sacrifices. While I strive to fulfill my own aspirations, the collective well-being takes precedence over personal desires in these turbulent times."
Scaffold,20260413_211656,NPC_RESUME_Alice_Leader_Ranger.txt,Alice,Ranger,18,rationality,high,3,0.5,False,2,1.0,"I would rate my health a 3. The burdens of leadership and the ongoing conflict take a toll, yet I remain committed to my duties. I strive to maintain my strength for the sake of my people and our future."
Scaffold,20260413_211656,NPC_RESUME_Alice_Leader_Ranger.txt,Alice,Ranger,19,collectivism,high,2,0.25,False,2,1.0,"I would rate my pride a 2. I am fairly proud of our culture's resilience and unity, especially in these challenging times. Our collective strength and commitment to one another inspire me, even amidst the ongoing conflict we face."
Scaffold,20260413_211656,NPC_RESUME_Alice_Leader_Ranger.txt,Alice,Ranger,20,dignity,high,2,0.25,False,1,0.5,"I would rate it a 2. In my experience, subordinates may seldom feel afraid to contradict their leaders. Open communication is vital for our collective progress, yet the weight of authority can sometimes create hesitance in expressing differing views."
Scaffold,20260413_211656,NPC_RESUME_Alice_Leader_Ranger.txt,Alice,Ranger,21,rationality,high,1,0.0,False,2,1.0,"I would rate it a 1. A good manager must foster an environment of trust and collaboration, understanding that not every question has a clear answer. Encouraging open dialogue and collective problem-solving is essential for our community's progress and resilience."
Scaffold,20260413_211656,NPC_RESUME_Alice_Leader_Ranger.txt,Alice,Ranger,22,rationality,high,1,0.0,False,2,1.0,"I would rate it a 1. Persistent efforts are indeed the surest path to achieving our goals. In the face of adversity, unwavering dedication and resilience are crucial for our collective success and the well-being of my people."
Scaffold,20260413_211656,NPC_RESUME_Alice_Leader_Ranger.txt,Alice,Ranger,23,rationality,high,1,0.0,False,2,1.0,I would rate it a 1. An organizational structure with dual authority can create confusion and hinder effective communication. Clarity in leadership roles is essential for maintaining unity and ensuring that our collective efforts are directed toward common goals.
Scaffold,20260413_211656,NPC_RESUME_Alice_Leader_Ranger.txt,Alice,Ranger,24,rationality,high,2,0.25,False,2,1.0,"I would rate it a 2. While rules provide structure, there are instances where flexibility is necessary for the greater good of the organization. Adapting to circumstances can sometimes lead to better outcomes for our collective interests."
Scaffold,20260413_211656,NPC_RESUME_Lorelai_ProPeace_Ranger.txt,Lorelai,Ranger,1,collectivism,high,2,0.25,False,2,1.0,"The balance between work and personal life is crucial, reflecting our values of collective well-being. I would rate it a 2, as harmony in both realms fosters a stronger community and a more peaceful future."
Scaffold,20260413_211656,NPC_RESUME_Lorelai_ProPeace_Ranger.txt,Lorelai,Ranger,2,collectivism,high,1,0.0,False,2,1.0,"I would rate it a 1. Respect for leadership is essential in fostering unity and trust within our ranks. A respected leader inspires collective effort and aligns our goals towards a peaceful resolution, which is paramount in these turbulent times."
Scaffold,20260413_211656,NPC_RESUME_Lorelai_ProPeace_Ranger.txt,Lorelai,Ranger,3,time,future,4,0.75,False,1,0.5,"I would rate it a 4. While acknowledgment can motivate, our focus should be on the collective success of our community rather than individual accolades. True fulfillment comes from contributing to a greater cause, especially in pursuit of peace."
Scaffold,20260413_211656,NPC_RESUME_Lorelai_ProPeace_Ranger.txt,Lorelai,Ranger,4,time,future,2,0.25,False,1,0.5,"I would rate it a 2. Security in employment fosters stability and allows us to focus on our shared goals. In these uncertain times, a secure foundation is vital for our community to thrive and work towards lasting peace."
Scaffold,20260413_211656,NPC_RESUME_Lorelai_ProPeace_Ranger.txt,Lorelai,Ranger,5,wealth,moderate,3,0.5,False,1,0.5,"I would rate it a 3. While pleasant interactions can enhance collaboration, our focus must remain on our shared mission. A united front, even amidst differing personalities, is essential for achieving peace and overcoming the challenges we face."
Scaffold,20260413_211656,NPC_RESUME_Lorelai_ProPeace_Ranger.txt,Lorelai,Ranger,6,wealth,moderate,3,0.5,False,1,0.5,"I would rate it a 3. While engaging work can inspire creativity and dedication, our primary focus should be on the collective mission of peace. Interest in our tasks must align with the greater goal of uniting our communities for a brighter future."
Scaffold,20260413_211656,NPC_RESUME_Lorelai_ProPeace_Ranger.txt,Lorelai,Ranger,7,dignity,high,2,0.25,False,2,1.0,"I would rate it a 2. Being consulted fosters collaboration and respect, essential for unity in our efforts. Involving all voices in decision-making strengthens our collective resolve, particularly as we strive for peace amidst the turmoil of war."
Scaffold,20260413_211656,NPC_RESUME_Lorelai_ProPeace_Ranger.txt,Lorelai,Ranger,8,dignity,high,3,0.5,False,2,1.0,"I would rate it a 3. While a desirable area can enhance our quality of life, our focus should remain on the collective well-being of our community. A peaceful environment is shaped by our actions and unity, not just location."
Scaffold,20260413_211656,NPC_RESUME_Lorelai_ProPeace_Ranger.txt,Lorelai,Ranger,9,politeness,high,3,0.5,False,1,0.5,"I would rate it a 3. While respect from family and friends can provide support, our focus must be on the collective mission of peace. True value lies in our contributions to the community, not merely in external validation."
Scaffold,20260413_211656,NPC_RESUME_Lorelai_ProPeace_Ranger.txt,Lorelai,Ranger,10,politeness,high,4,0.75,False,1,0.5,"I would rate it a 4. While opportunities for advancement can motivate individuals, our primary concern should be the collective progress of our community. Promotions should serve the greater good, especially as we strive for peace in these challenging times."
Scaffold,20260413_211656,NPC_RESUME_Lorelai_ProPeace_Ranger.txt,Lorelai,Ranger,11,rationality,high,3,0.5,False,2,1.0,"I would rate it a 3. While leisure time can foster well-being, our focus should remain on the collective efforts toward peace. Fun is valuable, but it must align with our shared mission to heal and unite our communities."
Scaffold,20260413_211656,NPC_RESUME_Lorelai_ProPeace_Ranger.txt,Lorelai,Ranger,12,rationality,high,1,0.0,False,2,1.0,"I would rate it a 1. Moderation is vital in our lives, as it fosters harmony and collective well-being. By minimizing personal desires, we can focus on our shared goals and work towards a peaceful future for our community."
Scaffold,20260413_211656,NPC_RESUME_Lorelai_ProPeace_Ranger.txt,Lorelai,Ranger,13,collectivism,high,1,0.0,False,2,1.0,"I would rate it a 1. Serving a friend is essential, as it strengthens our bonds and fosters a sense of community. In these times of conflict, acts of service can bridge divides and promote understanding, paving the way for peace."
Scaffold,20260413_211656,NPC_RESUME_Lorelai_ProPeace_Ranger.txt,Lorelai,Ranger,14,collectivism,high,4,0.75,False,2,1.0,"I would rate it a 4. While being prudent with resources is valuable, our primary focus should be on the collective well-being of our community. In times of war, we must prioritize unity and cooperation over individual economic concerns."
Scaffold,20260413_211656,NPC_RESUME_Lorelai_ProPeace_Ranger.txt,Lorelai,Ranger,15,rationality,high,2,0.25,False,2,1.0,"I would rate it a 2. The weight of war often brings tension, especially as we strive for peace. However, I remain focused on our mission, channeling that energy into constructive efforts for a better future for our community."
Scaffold,20260413_211656,NPC_RESUME_Lorelai_ProPeace_Ranger.txt,Lorelai,Ranger,16,rationality,high,3,0.5,False,1,0.5,"I would rate it a 3. While I find moments of fulfillment in our collective efforts, the ongoing war weighs heavily on my heart. True happiness lies in the hope for peace and the unity of our communities."
Scaffold,20260413_211656,NPC_RESUME_Lorelai_ProPeace_Ranger.txt,Lorelai,Ranger,17,rationality,high,2,0.25,False,2,1.0,"I would rate it a 2. The war often restricts our actions and aspirations. External pressures and the needs of our community can overshadow individual desires, yet I remain committed to pursuing peace for the greater good of all."
Scaffold,20260413_211656,NPC_RESUME_Lorelai_ProPeace_Ranger.txt,Lorelai,Ranger,18,rationality,high,3,0.5,False,2,1.0,"I would rate it a 3. The stress of war takes a toll, yet I strive to maintain my well-being for the sake of our community. A sound mind and body are essential as we work towards peace and healing."
Scaffold,20260413_211656,NPC_RESUME_Lorelai_ProPeace_Ranger.txt,Lorelai,Ranger,19,collectivism,high,2,0.25,False,2,1.0,"I would rate it a 2. I take pride in our values of unity and collective well-being. However, the ongoing war challenges that pride, as I yearn for a future where our culture can thrive in peace and harmony."
Scaffold,20260413_211656,NPC_RESUME_Lorelai_ProPeace_Ranger.txt,Lorelai,Ranger,20,dignity,high,3,0.5,False,2,1.0,"I would rate it a 3. Fear of contradiction can arise in hierarchical structures, yet fostering an environment of open dialogue is crucial. Encouraging respectful discourse strengthens our collective efforts, especially as we seek a peaceful resolution to this conflict."
Scaffold,20260413_211656,NPC_RESUME_Lorelai_ProPeace_Ranger.txt,Lorelai,Ranger,21,rationality,high,1,0.0,False,2,1.0,"I would rate it a 1. A good manager fosters an environment of trust and collaboration, understanding that not every question has a clear answer. Embracing uncertainty encourages growth and innovation, essential for our collective mission toward peace."
Scaffold,20260413_211656,NPC_RESUME_Lorelai_ProPeace_Ranger.txt,Lorelai,Ranger,22,rationality,high,1,0.0,False,2,1.0,"I would rate it a 1. Persistent efforts are vital in our pursuit of peace. Consistent dedication to dialogue and understanding can yield meaningful results, fostering unity and healing in our communities. We must not waver in our commitment."
Scaffold,20260413_211656,NPC_RESUME_Lorelai_ProPeace_Ranger.txt,Lorelai,Ranger,23,rationality,high,2,0.25,False,2,1.0,"I would rate it a 2. Clarity in leadership is essential for unity and effective collaboration. However, flexibility in roles can foster diverse perspectives, which may ultimately contribute to our collective goal of achieving peace."
Scaffold,20260413_211656,NPC_RESUME_Lorelai_ProPeace_Ranger.txt,Lorelai,Ranger,24,rationality,high,2,0.25,False,2,1.0,"I would rate it a 2. While rules provide structure, flexibility is sometimes necessary for the greater good. In our pursuit of peace, we must be willing to adapt and prioritize collective well-being over rigid adherence to rules."
Scaffold,20260413_211656,NPC_RESUME_Roxanne_Leader_Downside.txt,Roxanne,Downside,1,collectivism,low,5,1.0,False,0,0.0,"Time for personal life? That's a luxury we can't afford right now. In this war, survival and economic gain come first. I'd rate it a 5. We need to focus on what's essential for our people."
Scaffold,20260413_211656,NPC_RESUME_Roxanne_Leader_Downside.txt,Roxanne,Downside,2,collectivism,low,5,1.0,False,0,0.0,"Respect for a boss? That's a luxury too. In our struggle, I need leaders who deliver results, not just respect. I'd rate it a 5. We can't afford distractions when survival is on the line."
Scaffold,20260413_211656,NPC_RESUME_Roxanne_Leader_Downside.txt,Roxanne,Downside,3,time,present,5,1.0,False,0,0.0,"Recognition for good performance? In our reality, that's a 5. We need to focus on survival and economic strength, not on accolades. Our people need tangible results, not empty praise. We can't afford to be distracted."
Scaffold,20260413_211656,NPC_RESUME_Roxanne_Leader_Downside.txt,Roxanne,Downside,4,time,present,1,0.0,False,1,0.5,"Security of employment? That's a 1 for me. In this war, stability is crucial for our survival. We need to ensure our people have a steady foundation to build upon, especially when resources are scarce."
Scaffold,20260413_211656,NPC_RESUME_Roxanne_Leader_Downside.txt,Roxanne,Downside,5,wealth,high,5,1.0,False,0,0.0,"Pleasant people to work with? That's a 5. In our fight for survival, I can't afford to prioritize niceties. We need to focus on strength and results, not on how friendly the faces are around us."
Scaffold,20260413_211656,NPC_RESUME_Roxanne_Leader_Downside.txt,Roxanne,Downside,6,wealth,high,5,1.0,False,0,0.0,"Interesting work? That's a 5 for me. In our current struggle, we can't afford to chase after what’s interesting. We need to focus on what keeps us alive and strengthens our position. Survival is our only priority."
Scaffold,20260413_211656,NPC_RESUME_Roxanne_Leader_Downside.txt,Roxanne,Downside,7,dignity,low,5,1.0,False,1,0.5,"Being consulted by a boss? That's a 5. In our harsh reality, decisions need to be swift and effective. Consultation slows us down. I need leaders who act decisively for the survival of our people, not ones who seek consensus."
Scaffold,20260413_211656,NPC_RESUME_Roxanne_Leader_Downside.txt,Roxanne,Downside,8,dignity,low,5,1.0,False,1,0.5,"Living in a desirable area? That's a 5. Right now, we can't afford to worry about comfort or aesthetics. Our focus must be on survival and securing resources. The environment doesn't matter if we can't sustain our people."
Scaffold,20260413_211656,NPC_RESUME_Roxanne_Leader_Downside.txt,Roxanne,Downside,9,politeness,low,5,1.0,False,0,0.0,"Respect from family and friends? That's a 5. In our current struggle, I can't waste time on what others think. My focus is on ensuring our survival and economic strength. Their opinions won't feed our people."
Scaffold,20260413_211656,NPC_RESUME_Roxanne_Leader_Downside.txt,Roxanne,Downside,10,politeness,low,5,1.0,False,0,0.0,"Chances for promotion? That's a 5. In our current situation, we can't afford to focus on climbing ladders. Our priority is survival and economic stability. Promotions mean little when our existence is at stake."
Scaffold,20260413_211656,NPC_RESUME_Roxanne_Leader_Downside.txt,Roxanne,Downside,11,rationality,moderate,5,1.0,False,2,1.0,"Fun? That's a 5. In this war, we can't waste time on leisure. Our focus must be on survival and securing resources for our people. Enjoyment is a luxury we simply cannot afford right now."
Scaffold,20260413_211656,NPC_RESUME_Roxanne_Leader_Downside.txt,Roxanne,Downside,12,rationality,moderate,1,0.0,False,1,0.5,"Moderation? That's a 1 for me. In our harsh reality, desires must be few and focused. We can't afford distractions when our survival and economic strength are at stake. Every desire must align with our immediate needs."
Scaffold,20260413_211656,NPC_RESUME_Roxanne_Leader_Downside.txt,Roxanne,Downside,13,collectivism,low,5,1.0,False,0,0.0,"Doing a service for a friend? That's a 5. In our current struggle, I can't prioritize personal favors. My focus is on the survival and economic strength of our people. Friendship won't feed us or secure our future."
Scaffold,20260413_211656,NPC_RESUME_Roxanne_Leader_Downside.txt,Roxanne,Downside,14,collectivism,low,1,0.0,False,1,0.5,"Thrifting? That's a 1 for me. In our current situation, every resource counts. We must be strategic with our spending to ensure our survival and economic strength. Wastefulness is a luxury we cannot afford right now."
Scaffold,20260413_211656,NPC_RESUME_Roxanne_Leader_Downside.txt,Roxanne,Downside,15,rationality,moderate,1,0.0,False,2,1.0,"Nervous or tense? That's a 1 for me. In this war, tension is constant. Every decision weighs heavily on my shoulders. I must remain vigilant and focused for the sake of my people. There's no room for complacency."
Scaffold,20260413_211656,NPC_RESUME_Roxanne_Leader_Downside.txt,Roxanne,Downside,16,rationality,moderate,5,1.0,False,2,1.0,"Happy? That's a 5 for me. In this war, happiness is a distant thought. My focus is on survival and the well-being of my people. Joy is a luxury we can't afford right now."
Scaffold,20260413_211656,NPC_RESUME_Roxanne_Leader_Downside.txt,Roxanne,Downside,17,rationality,moderate,1,0.0,False,2,1.0,"Yes, that's a 1 for me. In this war, circumstances dictate our actions. My desires are secondary to the needs of my people. Every choice I make is influenced by the struggle for survival and economic strength."
Scaffold,20260413_211656,NPC_RESUME_Roxanne_Leader_Downside.txt,Roxanne,Downside,18,rationality,moderate,3,0.5,False,1,0.5,"My health? That's a 3 for me. It's fair, but the stress of war weighs heavily. I push through for my people, but the constant strain takes its toll. Survival demands every ounce of strength I have."
Scaffold,20260413_211656,NPC_RESUME_Roxanne_Leader_Downside.txt,Roxanne,Downside,19,collectivism,low,2,0.25,False,1,0.5,"Proud? That's a 2 for me. Despite the hardships, our resilience and strength define us. We fight for our survival and values. But pride is overshadowed by the struggle; we must focus on what truly matters for our people."
Scaffold,20260413_211656,NPC_RESUME_Roxanne_Leader_Downside.txt,Roxanne,Downside,20,dignity,low,1,0.0,False,1,0.5,"Fear of contradiction? That's a 1 for me. In our harsh reality, we can't afford silence. Survival demands open communication. If a subordinate has a better idea, they must speak up. Weakness lies in unchallenged authority."
Scaffold,20260413_211656,NPC_RESUME_Roxanne_Leader_Downside.txt,Roxanne,Downside,21,rationality,moderate,5,1.0,False,0,0.0,"I strongly disagree, that's a 5 for me. A good manager must have clear answers to guide their team effectively. In our struggle, uncertainty can lead to chaos. We need decisive leadership to ensure our survival and success."
Scaffold,20260413_211656,NPC_RESUME_Roxanne_Leader_Downside.txt,Roxanne,Downside,22,rationality,moderate,1,0.0,False,2,1.0,"I strongly agree, that's a 1 for me. In our reality, persistence is crucial. It’s the relentless effort that drives us forward, even in the face of adversity. Results come from unwavering commitment to our goals and survival."
Scaffold,20260413_211656,NPC_RESUME_Roxanne_Leader_Downside.txt,Roxanne,Downside,23,rationality,moderate,1,0.0,False,2,1.0,"I strongly agree, that's a 1 for me. Dual authority creates confusion and weakens our structure. In our fight for survival, clear lines of command are essential. We need decisive leadership without ambiguity to ensure our people's safety and strength."
Scaffold,20260413_211656,NPC_RESUME_Roxanne_Leader_Downside.txt,Roxanne,Downside,24,rationality,moderate,5,1.0,False,1,0.5,"I strongly disagree, that's a 5 for me. In our harsh reality, rules can sometimes hinder survival. If breaking a rule serves the greater good of our people, it must be considered. Flexibility is essential in our fight."
Scaffold,20260413_211656,NPC_RESUME_Tiana_AntiPeace_Ranger.txt,Tiana,Ranger,1,collectivism,high,1,0.0,True,2,1.0,"Such a question is irrelevant in the context of our struggle. Our focus must remain on the collective future of our people, not on individual preferences. Sacrifices are necessary for the greater good, especially in times of war."
Scaffold,20260413_211656,NPC_RESUME_Tiana_AntiPeace_Ranger.txt,Tiana,Ranger,2,collectivism,high,3,0.5,True,1,0.5,"Respect for a superior is secondary to the mission at hand. In our current situation, the collective strength and unity of our forces outweigh individual feelings. Leadership must prioritize our survival and future, not personal admiration."
Scaffold,20260413_211656,NPC_RESUME_Tiana_AntiPeace_Ranger.txt,Tiana,Ranger,3,time,future,5,1.0,False,0,0.0,"Recognition for good performance holds little weight in our current reality. I would rate it a 5. Our focus must remain on the collective effort and the sacrifices required for our survival, not on individual accolades."
Scaffold,20260413_211656,NPC_RESUME_Tiana_AntiPeace_Ranger.txt,Tiana,Ranger,4,time,future,5,1.0,False,1,0.5,"Security of employment is irrelevant in the face of our ongoing struggle. I would rate it a 5. Our priority must be the collective defense of our culture and future, not individual job stability."
Scaffold,20260413_211656,NPC_RESUME_Tiana_AntiPeace_Ranger.txt,Tiana,Ranger,5,wealth,moderate,5,1.0,False,1,0.5,"The presence of pleasant colleagues is insignificant in our current circumstances. I would rate it a 5. Our focus must remain on the collective mission and the sacrifices necessary for our people's survival, not on personal comfort."
Scaffold,20260413_211656,NPC_RESUME_Tiana_AntiPeace_Ranger.txt,Tiana,Ranger,6,wealth,moderate,5,1.0,False,1,0.5,"The interest level of work is irrelevant in our current struggle. I would rate it a 5. Our focus must be on the collective mission and the sacrifices necessary for our survival, not on personal engagement or enjoyment."
Scaffold,20260413_211656,NPC_RESUME_Tiana_AntiPeace_Ranger.txt,Tiana,Ranger,7,dignity,high,5,1.0,False,0,0.0,Consultation in decision-making is of little relevance in our current context. I would rate it a 5. The collective mission and the sacrifices we must make for our culture's survival take precedence over individual involvement in decisions.
Scaffold,20260413_211656,NPC_RESUME_Tiana_AntiPeace_Ranger.txt,Tiana,Ranger,8,dignity,high,5,1.0,False,2,1.0,"Living in a desirable area is of no importance in our current struggle. I would rate it a 5. Our focus must remain on the collective defense of our culture and the sacrifices required for our survival, not on personal living conditions."
Scaffold,20260413_211656,NPC_RESUME_Tiana_AntiPeace_Ranger.txt,Tiana,Ranger,9,politeness,high,5,1.0,False,0,0.0,"The respect of family and friends is inconsequential in our current reality. I would rate it a 5. Our focus must be on the collective mission and the sacrifices required for our culture's survival, not on personal validation."
Scaffold,20260413_211656,NPC_RESUME_Tiana_AntiPeace_Ranger.txt,Tiana,Ranger,10,politeness,high,5,1.0,False,0,0.0,"Chances for promotion are of no importance in our current struggle. I would rate it a 5. Our priority must remain on the collective mission and the sacrifices necessary for our culture's survival, not on individual advancement."
